,0,1
544,Nếu e mua trả thẳng bằng mastercard mà có hoá đơn điện nữa thì e có dc ưu đãi hơn k ạ,"Chào chị Dạ . chị ơi , hiện chị mua trả thẳng có khuyến mãi : Giảm 2 triệu khi thanh toán qua thẻ Mastercard Gói bảo hành 2 năm (áp dụng đến 28/2) Thông tin đế chị"
545,TGDD có bán sạc zin theo máy không ạ?,"Chào anh, Anh tham khảo thử Adapter sạc 5W Apple iPhone MD813ZM-A này là sạc chính hãng đấy ạ. Thông tin đến anh ạ."
546,apple A12 tương đương với chip nào bên androi ạ,Chào chị  Dạ không biết chị muốn so sánh cụ thể tên chip của hãng nào để em kiểm tra và hỗ trợ lại cho chị chính xác hơn chị nhé.  Thông tin đến chị
547,Thanh toán qua thẻ TP bank và mua trả góp có được giảm 2triệu k ?,Chào anh  Với sản phẩm Điện thoại iPhone Xr 64GB khi mua thanh toán qua thẻ MasterCard Credit thì sẽ được giảm 2 triệu anh nhé.  Thông tin đến anh ạ
548,Xr 64gb thanh toán bằng thẻ mastercard giảm 2tr thì còn bao nhiêu,"Chào anh Dạ, sản phẩm  Điện thoại iPhone Xr 64GB  có khuyến mãi Giảm 2 triệu khi thanh toán qua thẻ Mastercard thì giá chỉ còn 18.990.000đ.  Nếu mình quan tâm sản phẩm thì vui lòng cho em xin thông tin địa chỉ mình đang sống (huyện/thành phố) để em tìm kiếm hàng cụ thể.   Mong nhận phản hồi sớm từ anh."
549,giữa chip apple a11 và a12 khác nhau nhiều ko ạ,@Nguyễn Xuân: đời sau phải ngon hơn đời trước chứ bạn !
550,"cho hỏi máy dùng được 2 sim online cùng lúc, 1 Nano SIM và 1 eSIM phải không ạ?","Chào anh, Dạ máy này hỗ trợ Nano SIM & eSIM nên có thể dùng 2 SIM cùng lúc nhé. Xin thông tin đến anh!"
551,Máy này chơi pubg thì chơi được ở mức nào vậy ad,Chào anh  Dạ sản phẩm này có thể đáp ứng tựa game anh đề cập mức cấu hình cao anh nhé.  Thông tin đến anh
552,Ad trả lời chính sác hộ mình. Có hỗ chợ esim k vậy. Sao cùng là quản trị viên mà sao người bảo có hỗ chợ. Người bảo k hỗ chợ là tn,"Chào bạn, Theo thông tin mới nhất thì iPhone Xr 64GB có hỗ trợ eSim bạn nhé.  Xin thông tin đến bạn !"
553,Iphone Xr và iphone 8+ máy nào trãi nghiệm và chụp hình đẹp và sử dụng ổn định lâu dài hơn ạ,"Chào anh,   Dạ về hiệu năng thì iPhone Xr nhỉnh hơn còn về chụp ảnh thì iPhone 8 Plus có phần nhỉnh hơn về sử dụng ổn định lâu dài thì 2 máy gần như nhau ạ.  Xin thông tin đến anh ạ !"
554,"Cho mình hỏi tại sao IPhone XR trên trang chủ đề giá là 449$ khoảng 10,78 triệu VNĐ . Thì về Việt Nam con số đó gần như tăng gấp đôi . Vậy sản phẩm này đã bị chịu những loại thuế và phí như thế nào mà lại tăng cao như vậy . Cảm ơn quản trị viên .","Chào anh,  Dạ hiện tại sản phẩm bên em kinh doanh giá do hãng đề suất anh nhé. Nên mình yên tâm về chát lượng cũng như giá sản phẩm ạ.  Thông tin đến anh."
555,"Máy có sạc ko dây, sạc nhanh ko ạ?",Chào anh  Máy có hỗ trợ sạc không dây nhưng không có sạc nhanh ạ Xin thông tin đến anh
556,"Cho mình hỏi,tgdd chi nhánh quận Thốt Nốt,tp Cần Thơ có iphone xr để trải nghiệm không ạ?",Chào anh  Siêu thị Thegioididong.com Thốt Nốt có Iphone XR để trải nghiệm anh nha.  Thông tin đến anh!
557,Máy cũ sao vẫn chưa cho đặt hàng rừ tỉnh khác về vậy nhỉ ????,"Chào anh. Dạ hiện tại bên em đã bắt đầu hỗ trợ chuyển hàng rồi anh có thể  đặt chuyển hàng anh nha, Thông tin đến anh."
558,ở vinh nghệ an có máy trải nghiệm chưa?,"Chào anh, Rất tiếc sản phẩm không có hàng trải nghiệm ở Nghệ An anh  nhé. Thân gửi đến anh!"
559,Bên mình có bán cường lực xr k ạ,"Dạ chào anh, Rất tiếc bên em không kinh doanh miếng dán cường lực anh nha, mong anh thông cảm ạ.Tuy nhiên bên em có kinh doanh sản phẩm miếng dán màn hình chống trầy xước tối ưu phù hợp với iPhone XR với giá mua lần đầu là 50.000đ và từ lần mua thứ 2 trở đi chỉ mua với giá 15.000đ thôi anh nhé. Anh có thể mang máy đến siêu thị gần nhất để mua miếng dán cũng như để bên em hỗ trợ mình dán anh nhé. Thông tin đến anh."
560,Bên mình bao giờ làm việc vậy,"Chào anh,  Dạ hiện tại thì bên em đã có làm việc lại rồi anh nha Thông tin đến anh "
561,"Bao giờ có chương trình khuyến mại nữa vậy ad, tưởng còn 19.990.000 sáng ra mua mà nay đã về giá cũ r","Chào anh, Hiện khuyến mãi giảm giá online xuyên tết kết thúc rồi ạ. Bên em chưa có thông tin khuyến mãi của máy thời gian tới ạ. Anh có thể cập nhật website thường xuyên để nắm thông tin nhanh nhất nhé.  Thông tin đến anh ạ. "
562,Em 18t có trả góp dc ko vậy shop ơi,"Chào anh Trọng Nhân Theo như thông tin mình cung cấp, thì mình chưa đủ 20 tuổi (đủ cả ngày tháng năm sinh), nên rất tiếc Thegioididong.com không hỗ trợ mua trả góp được ạ. Mình có thể nhờ người thân bạn bè, đủ 20 tuổi, có chứng minh nhân dân hộ khẩu/bằng lái xe, có thêm hóa đơn điện 1 trong 3 tháng gần nhất thì càng tốt đứng tên làm hồ sơ mua trả góp giùm.   Chân thành cảm ơn anh!"
563,"E muốn mua trả góp qua homecreat . Trả trc 30-40% . E có cmnd , bằng lái xe , hoá đơn tiền điện . Nhờ Qtv tính dùm e mỗi tháng phải góp nhiêu và lãi xuất chênh lệch là bao nhiêu","Chào Chị , Điều kiện giấy tờ trả góp của công ty tài chính là đủ 20-60 tuổi với giấy tờ CMND (không quá 15 năm, rõ hình, chữ), Bằng lái xe (còn thời hạn) hoặc Hộ khẩu( có tên người trả góp) và Hóa đơn điện(cáp/nước/internet) có địa chỉ trùng với địa chỉ trên CMND hoặc Hộ Khẩu để được hỗ trợ gói lãi suất tốt nhất chị nhé. Chị muốn góp trong mấy tháng để bên em kiểm tra gói góp phù hợp với chị nhé Mong phản hổi từ chị ạ"
564,Minh muon mua gop tra trc bn vay ban,"Chào anh, Dạ bên em đang có gói lãi suất 0% của công ty tài chính Home Credit anh chỉ cần trả trước 10.495.000₫ (50%) và mỗi tháng anh thanh toán khoảng 1.374.500₫ (trong vòng 8 tháng) với CMND và Hộ khẩu/GPLX anh nha. Nếu anh quan tâm đến sản phẩm cũng như đồng ý với gói lãi suất em vừa tư vấn, anh có thể để lại số điện thoại để nhân viên bên em đăng ký hồ sơ trả góp online giúp mình anh nha. Mong nhận phản hồi từ anh"
565,Ad ơi em hỏi xíu. Sao cái XR của em âm báo nhạc chuông cuộc gọi đến nó nhỏ xíu ak em đã chỉnh phần âm thanh max rồi ạ,"Xin lỗi vì đã để anh đợi lâu, Dạ anh thử vào giúp em : Cài đặt - Cài đặt chung - Đặt lại - Đặt lại tất cả cài đặt ( dòng đầu tiên ). Xin thông tin đến anh."
566,Mới mua đổi sang con khác đc k,Chào anh  Rất tiếc phải để anh đợi lâu. Hiện anh muốn đổi từ sản phẩm nào sang sản phẩm nào vậy ạ? Mong nhận phản hồi từ anh.
567,Màn hình con này vs ip 8 plus cái nào hiển thị rõ nét hơn ạ,Chào anh  Dạ theo em đánh giá thì màn hình của Điện thoại iPhone Xr hiển thị sắc nét hơn anh nhé.  Thông tin đến anh.
568,- 1 sim thôi à ad,Chào anh. Dạ  iPhone Xr 64GB này dùng 1 Nano SIM anh nhanh . Nếu quan tâm anh có thể chia sẻ khu vực mình (thị xã/quận/huyện tỉnh/thành phố) để em kiểm tra hỗ trợ mình mua hàng anh nhé. Xin chia sẻ thông tin đến anh.
569,Mình muốn trả góp thẻ tín dụng mastercard của tpbank,"Chào anh. Dạ nếu anh đang có thẻ tín dụng MASTERCARD của ngân hàng TPBank, anh có thể tham gia góp sản phẩm với gói góp mỗi tháng 3.498.334₫ trong 6 tháng nha anh. Anh có thể nhấp vào mua góp >> chọn góp qua thẻ tín dụng, chọn ngân hàng, chọn thẻ để đặt hàng anh nhé. Xin chia sẻ thông tin đến anh."
570,iphone xr dùng đk cả esim cả sim thường sao ad,"Chào anh, Điện thoại iPhone Xr 64GB Thegioididong.com kinh doanh có hỗ trợ eSim ạ. Thông tin đến anh ạ."
571,cho hỏi mua đt này trong dịp tết có khuyến mãi gì không ạ ?,"Chào anh,  dạ hiện tại thì bên em đang có thông tin chương trình khuyến mãi xuyên tết anh có thể tham khảo TẠI ĐÂY anh nha, anh có thể  Đặt hàng: 4/2 - 7/2 (nhằm 30 - mùng 3 Tết) Nhận hàng: 8/2 - 14/2 (từ mùng 4 tết) anh sẽ được nhận khuyến mãi giảm giá khi mua sản phẩm anh nha Thông tin đến anh"
572,Khi nào mới có chương trình trả góp không lãi suất vay qtv...?,"Chào anh ! Nếu anh mua giá thường 20.990.000đ vẫn có gói trả góp không lãi suất của Home Credit ạ, anh đưa trước 30% khoảng 6.297.000đ, góp 8 tháng mỗi tháng khoảng 1.920.500đ ạ. Nếu đồng ý gói trả góp này thì anh có thể cho bên em xin thông tin số điện thoại bên em hỗ trợ làm hồ sơ Online cho anh nha.  Mong nhận được phản hồi từ anh."
573,iPhoneXR TGDD bán ra có sử dụng dc esim của mạng viettel k?,"Chào chị, Dạ sản phẩm trên có hỗ trợ Esim nên kích hoạt được Esim ạ. Xin thông tin đến chị ạ !"
574,Cho mình hỏi máy này có chống nc dc ko ád nhỉ. Bỏ vào chậu nước có sao ko nhỉ,"Chào anh, iPhone XS có kháng nước ạ! Chuẩn IP68 chịu được độ sâu 2m trong 30p, tuy nhiên trong quá trình sử dụng máy có thể bị va đập, cấn móp làm ảnh hưởng đến khả năng chống nước. Anh lưu ý giúp em là HÃNG SẼ KHÔNG BẢO HÀNH KHI MÁY BỊ VÀO NƯỚC nên không khuyến khích thử ạ! Xin thông tin đến anh/chị"
575,Ở tp ninh bình. Cửa hàng nào có bàn trải nghiệm ip xr ko ạ,"Chào chị Thi, Dạ rất tiếc hiện tại bên chưa chưa có hàng trải nghiệm iPhone Xr tại siêu thị khu vực Tp. Ninh Bình, mong chị thông cảm.  Thông tin đến chị! "
576,Chào QTV Cho mình hỏi là máy bên mình mua về là hàng quốc tế luôn phải hk vậy... Và có thể bổ sim của nhà mạng nào cũng đc phải hk vậy,"Chào anh Toàn, Dạ sản phẩm iPhone Xr bên em đang kinh doanh là sản phẩm chính hãng phiên bản quốc tế nha anh. Nên anh có thể sử dụng sim của bất kỳ nhà mạng nào cũng được anh nhé. Thông tin đến anh!"
577,Chào QTV Cho mình hỏi là máy bên mình mua về là hàng quốc tế luôn phải hk vậy... Và có thể bổ sim của nhà mạng nào cũng đc phải hk vậy,"Chào anh, Dạ máy bên em là phiên bản quốc tế anh nhé, anh có thể lắp sim vào là dùng được anh nhé. Thông tin đến anh !"
578,"2 loa bên dưới , 1 bên hát 1 bên ko là dao ạ","Chào bạn, Trường hợp này thì bên trái là thiết kế giả loa nha bạn, không được trang bị loa bên trong nên sẽ không phát âm thanh bạn nhé.  Xin thông tin đến bạn !"
579,Cho anh xin đường link của Củ sạc cáp sạc Samsung J2 Prime với ôp lưng của Samsung J2 Prime,"Chào anh  Rất tiếc phải để anh đợi lâu. Hiện ốp lưng J2 Prime có hàng tại ĐÂY, còn sạc J2 Prime thì anh nhấp vào ĐÂY ạ. Xin gửi thông tin đến anh."
580,Tôi mới mua iphone xe tại tgdd nhưng không biết có hỗ trợ esim không?,@Duc: Vẫn được bạn nhé
581,Cho mình hỏi mình mua XR được 3 tháng giờ muốn đổi sang XS thì cần phụ bao nhiêu tiền nữa vậy. TGDD có hỗ trợ đổi máy không?,"Chào anh ! Nếu anh mua sản phẩm mới bên em còn thời gian bảo hành, sản phẩm không đang trả góp và không có lỗi nào thì anh có thể bán lại cho bên em nha anh, anh còn giá trị máy 70% trong tháng thứ 3 anh nhé. Không biết anh mua sản phẩm này bên em giá bao nhiêu vậy ạ.  Mong nhận được phản hồi từ anh."
582,Cho e hỏi. Ip xr sao có cuộc gọi đến. Chuông kêu rất nhỏ. Mặc dù đã tăng âm lượng hết mức. E cám ơn ad,"Chào bạn, Trường hợp này bạn thử tắt điện thoại khởi động lại giúp mình và thử lại xem còn tình trạng trên không bạn nhé. Chúc bạn thành công !"
583,"Minh muon mua dt ip tra góp, mình dem giay tờ lai truc tiep tgdd lam ho so dc ko a? Như vay thi co dc tra gop 0% ko? Hay phai lam ho so online","Chào anh Hiếu, Dạ hiện anh có thể mang giấy tờ ra siêu thị Thegioididong.com để mua trả góp sản phẩm này với gói lãi suất 0% nha anh. Anh có thể phản hồi thông tin khu vực anh đang ở tại ô bình luận, bên em sẽ hỗ trợ kiểm tra hàng giúp anh, anh nhé. Mong phản hồi từ anh! "
584,Cho mình hỏi nếu bây giờ mình đặt ip Xr online ở chi nhánh Tầm Vu Châu Thành Long An thì khi nào có hàng vậy.,Chào anh. Dạ nếu mình đặt hàng với giá sốc online anh vui lòng ghé siêu thị trong 48h (kể từ thời gian xác nhận thành công đơn hàng) để tham gia mua hàng anh nhé. Hiên mình có thể mua hàng trên siêu thị rồi ạ!  Xin chia sẻ thông tin đến anh.
585,Cho hỏi iPhone Xr bin dùng được bao nhiêu tiếng thì hết,"Chào bạn, Mình ước lượng thời gian sử dụng web liên tục vào khoảng 4 5 giờ với wifi và có thể thay đổi tùy thuộc vào ứng dụng bạn sử dụng, các ứng dụng ngầm cũng như kết nối hiện hoạt động nữa bạn nhé. Thông tin đến bạn."
586,Xr ở Việt Nam có hỗ trợ eSim không ad?,Chào anh! Hiện tại iphone Xr thegioididong đang kinh doanh là bản 1 nano sim anh nhé. Thông tin đến anh!
587,"Mua trả góp cần thủ tục gì, trả trước bao nhiêu, còn lại trả như thế nào","Chào anh. Dạ  với iPhone Xr 64GB này bên em có hỗ trợ góp với mức trả trước từ 0%-70% giá trị máy nha anh. Mình cần đủ từ 20 - 60 tuổi (đủ tuổi cả ngày tháng trên CMND) và có giấy tờ mình đang có như CMND, giấy phép lái xe hoặc hộ khẩu (nếu có thêm hoá đơn điện thì lãi suất thấp hơn) số tháng góp (6,8,9,12).  Nếu mình quan tâm giá sốc online anh có thể chia sẻ khu vực mình (thị xã/quận/huyện tỉnh/thành phố) để em kiểm tra hỗ trợ mình mua hàng anh nhé. Mong phản hồi sớm nhất từ anh."
